2026-01-05 11:01:11 [TestNG-test-OranegHRMTest-4] WARN  BaseClass - warn message
2026-01-05 11:01:11 [TestNG-test-OranegHRMTest-4] INFO  BaseClass - WebDriver instance is created
2026-01-05 11:01:11 [TestNG-test-OranegHRMTest-4] INFO  BaseClass - Action Driver is initialized for thread : 38
2026-01-05 11:01:11 [TestNG-test-OranegHRMTest-4] INFO  BaseClass - Entered text : Element with name : username Admin
2026-01-05 11:01:11 [TestNG-test-OranegHRMTest-2] INFO  BaseClass - WebDriver instance is closed
2026-01-05 11:01:12 [TestNG-test-OranegHRMTest-4] INFO  BaseClass - Entered text : Element with name : password admin123
2026-01-05 11:01:12 [TestNG-test-OranegHRMTest-4] INFO  BaseClass - clicked an element -->Element with id : Login
2026-01-05 11:01:19 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - clicked an element -->Element with id : Login
2026-01-05 11:01:19 [TestNG-test-OranegHRMTest-5] INFO  BaseClass - clicked an element -->Element with id : Login
2026-01-05 11:01:23 [TestNG-test-OranegHRMTest-5] INFO  BaseClass - Element is displayed : unable to describe the element
2026-01-05 11:01:24 [TestNG-test-OranegHRMTest-5] INFO  BaseClass - WebDriver instance is closed
2026-01-05 11:01:32 [TestNG-test-OranegHRMTest-4] INFO  BaseClass - Element is displayed : Element with id : Admin
2026-01-05 11:01:32 [TestNG-test-OranegHRMTest-4] INFO  BaseClass - clicked an element -->Element with id : Keyur Bhavsar
2026-01-05 11:01:34 [TestNG-test-OranegHRMTest-4] INFO  BaseClass - clicked an element -->Element with id : Logout
2026-01-05 11:01:45 [TestNG-test-OranegHRMTest-4] INFO  BaseClass - WebDriver instance is closed
2026-01-05 11:01:45 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - WebDriver instance is closed
2026-01-05 11:20:38 [main] INFO  BaseClass - config.properties file loaded
2026-01-05 11:20:44 [TestNG-test-OranegHRMTest-5] INFO  BaseClass - ChromeDriver instance is created
2026-01-05 11:20:45 [TestNG-test-OranegHRMTest-2] INFO  BaseClass - ChromeDriver instance is created
2026-01-05 11:20:46 [TestNG-test-OranegHRMTest-4] INFO  BaseClass - ChromeDriver instance is created
2026-01-05 11:20:47 [TestNG-test-OranegHRMTest-1] INFO  BaseClass - ChromeDriver instance is created
2026-01-05 11:20:48 [TestNG-test-OranegHRMTest-5] INFO  BaseClass - WedDriver initiliazed and Browser maximized
2026-01-05 11:20:48 [TestNG-test-OranegHRMTest-5] WARN  BaseClass - warn message
2026-01-05 11:20:48 [TestNG-test-OranegHRMTest-5] INFO  BaseClass - WebDriver instance is created
2026-01-05 11:20:48 [TestNG-test-OranegHRMTest-5] INFO  BaseClass - Action Driver is initialized for thread : 39
2026-01-05 11:20:48 [TestNG-test-OranegHRMTest-2] INFO  BaseClass - WedDriver initiliazed and Browser maximized
2026-01-05 11:20:48 [TestNG-test-OranegHRMTest-2] WARN  BaseClass - warn message
2026-01-05 11:20:48 [TestNG-test-OranegHRMTest-2] INFO  BaseClass - WebDriver instance is created
2026-01-05 11:20:48 [TestNG-test-OranegHRMTest-2] INFO  BaseClass - Action Driver is initialized for thread : 36
2026-01-05 11:20:51 [TestNG-test-OranegHRMTest-2] INFO  BaseClass - WebDriver instance is closed
2026-01-05 11:20:51 [TestNG-test-OranegHRMTest-5] INFO  BaseClass - Entered text : Element with name : username Admin
2026-01-05 11:20:51 [TestNG-test-OranegHRMTest-5] INFO  BaseClass - Entered text : Element with name : password admin123
2026-01-05 11:20:52 [TestNG-test-OranegHRMTest-5] INFO  BaseClass - clicked an element -->Element with id : Login
2026-01-05 11:20:54 [TestNG-test-OranegHRMTest-4] INFO  BaseClass - WedDriver initiliazed and Browser maximized
2026-01-05 11:20:54 [TestNG-test-OranegHRMTest-4] WARN  BaseClass - warn message
2026-01-05 11:20:54 [TestNG-test-OranegHRMTest-4] INFO  BaseClass - WebDriver instance is created
2026-01-05 11:20:54 [TestNG-test-OranegHRMTest-4] INFO  BaseClass - Action Driver is initialized for thread : 38
2026-01-05 11:20:54 [TestNG-test-OranegHRMTest-5] INFO  BaseClass - Element is displayed : unable to describe the element
2026-01-05 11:20:55 [TestNG-test-OranegHRMTest-4] INFO  BaseClass - Entered text : Element with name : username Admin
2026-01-05 11:20:55 [TestNG-test-OranegHRMTest-5] INFO  BaseClass - WebDriver instance is closed
2026-01-05 11:20:55 [TestNG-test-OranegHRMTest-4] INFO  BaseClass - Entered text : Element with name : password admin123
2026-01-05 11:20:55 [TestNG-test-OranegHRMTest-1] INFO  BaseClass - WedDriver initiliazed and Browser maximized
2026-01-05 11:20:55 [TestNG-test-OranegHRMTest-1] WARN  BaseClass - warn message
2026-01-05 11:20:55 [TestNG-test-OranegHRMTest-1] INFO  BaseClass - WebDriver instance is created
2026-01-05 11:20:55 [TestNG-test-OranegHRMTest-1] INFO  BaseClass - Action Driver is initialized for thread : 35
2026-01-05 11:20:56 [TestNG-test-OranegHRMTest-4] INFO  BaseClass - clicked an element -->Element with id : Login
2026-01-05 11:20:56 [TestNG-test-OranegHRMTest-1] INFO  BaseClass - WebDriver instance is closed
2026-01-05 11:20:56 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - ChromeDriver instance is created
2026-01-05 11:20:58 [TestNG-test-OranegHRMTest-4] INFO  BaseClass - Element is displayed : Element with id : Admin
2026-01-05 11:20:59 [TestNG-test-OranegHRMTest-4] INFO  BaseClass - clicked an element -->Element with id : Keyur Bhavsar
2026-01-05 11:21:01 [TestNG-test-OranegHRMTest-4] INFO  BaseClass - clicked an element -->Element with id : Logout
2026-01-05 11:21:02 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - WedDriver initiliazed and Browser maximized
2026-01-05 11:21:02 [TestNG-test-OranegHRMTest-3] WARN  BaseClass - warn message
2026-01-05 11:21:02 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - WebDriver instance is created
2026-01-05 11:21:02 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - Action Driver is initialized for thread : 37
2026-01-05 11:21:03 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - Entered text : Element with name : username Admin
2026-01-05 11:21:03 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - Entered text : Element with name : password invalid
2026-01-05 11:21:03 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - clicked an element -->Element with id : Login
2026-01-05 11:21:04 [TestNG-test-OranegHRMTest-4] INFO  BaseClass - WebDriver instance is closed
2026-01-05 11:21:06 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - Text are matcing : Invalid credentials equals Invalid credentials
2026-01-05 11:21:06 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - WebDriver instance is closed
2026-01-05 11:23:00 [main] INFO  BaseClass - config.properties file loaded
2026-01-05 11:23:02 [TestNG-test-OranegHRMTest-2] INFO  BaseClass - ChromeDriver instance is created
2026-01-05 11:23:03 [TestNG-test-OranegHRMTest-1] INFO  BaseClass - ChromeDriver instance is created
2026-01-05 11:23:04 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - ChromeDriver instance is created
2026-01-05 11:23:04 [TestNG-test-OranegHRMTest-4] INFO  BaseClass - ChromeDriver instance is created
2026-01-05 11:23:06 [TestNG-test-OranegHRMTest-2] INFO  BaseClass - WedDriver initiliazed and Browser maximized
2026-01-05 11:23:06 [TestNG-test-OranegHRMTest-2] WARN  BaseClass - warn message
2026-01-05 11:23:06 [TestNG-test-OranegHRMTest-2] INFO  BaseClass - WebDriver instance is created
2026-01-05 11:23:06 [TestNG-test-OranegHRMTest-2] INFO  BaseClass - Action Driver is initialized for thread : 36
2026-01-05 11:23:11 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - WedDriver initiliazed and Browser maximized
2026-01-05 11:23:11 [TestNG-test-OranegHRMTest-3] WARN  BaseClass - warn message
2026-01-05 11:23:11 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - WebDriver instance is created
2026-01-05 11:23:11 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - Action Driver is initialized for thread : 37
2026-01-05 11:23:12 [TestNG-test-OranegHRMTest-1] INFO  BaseClass - WedDriver initiliazed and Browser maximized
2026-01-05 11:23:12 [TestNG-test-OranegHRMTest-1] WARN  BaseClass - warn message
2026-01-05 11:23:12 [TestNG-test-OranegHRMTest-1] INFO  BaseClass - WebDriver instance is created
2026-01-05 11:23:12 [TestNG-test-OranegHRMTest-1] INFO  BaseClass - Action Driver is initialized for thread : 35
2026-01-05 11:23:12 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - Entered text : Element with name : username Admin
2026-01-05 11:23:12 [TestNG-test-OranegHRMTest-4] INFO  BaseClass - WedDriver initiliazed and Browser maximized
2026-01-05 11:23:12 [TestNG-test-OranegHRMTest-4] WARN  BaseClass - warn message
2026-01-05 11:23:12 [TestNG-test-OranegHRMTest-4] INFO  BaseClass - WebDriver instance is created
2026-01-05 11:23:12 [TestNG-test-OranegHRMTest-4] INFO  BaseClass - Action Driver is initialized for thread : 38
